food_id,canonical_name_tr,canonical_name_en,food_slug,portion_id,size_class,grams,household_measure,image_path,image_prompt,consistency_note,nutrition_source,nutrition_source_id,image_source,image_license,attribution,generation_model,generation_seed,generation_date,visual_status,reviewer_notes,source_name,source_record_id,source_url,source_release,source_page_or_table,nutrition_source_url,retrieved_at,reviewed_by,reviewed_at,verification_status,transformation_notes
,,,"patates-kizartmalik-dondurulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-kizartmalik-dondurulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-kizartmalik-dondurulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-dondurulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-dondurulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-dondurulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-dogranmis-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-dogranmis-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-dogranmis-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-dolmalik-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-dolmalik-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-dolmalik-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-erkenci-sofralik-tyrinthe",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-erkenci-sofralik-tyrinthe",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-erkenci-sofralik-tyrinthe",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-siyah-cekirdekli-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-siyah-cekirdekli-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-siyah-cekirdekli-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-yuvarlak-cekirdeksiz-sultaniye-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-yuvarlak-cekirdeksiz-sultaniye-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"uzum-yuvarlak-cekirdeksiz-sultaniye-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-gaziantep",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-gaziantep",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-gaziantep",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-karaman",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-karaman",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"bulgur-pilavlik-karaman",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-glutensiz",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-glutensiz",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-glutensiz",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"aycicegi-tohumu-cerezlik-alaca-kavrulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"aycicegi-tohumu-cerezlik-alaca-kavrulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"aycicegi-tohumu-cerezlik-alaca-kavrulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-toz",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-toz",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kirmizi-toz",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kozlenmis-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kozlenmis-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"biber-kozlenmis-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-haslanmis-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-haslanmis-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-haslanmis-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"findik-ic-kavrulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"findik-ic-kavrulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"findik-ic-kavrulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"antep-fistigi-ic-kavrulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"antep-fistigi-ic-kavrulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"antep-fistigi-ic-kavrulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-diyarbakir",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-diyarbakir",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-diyarbakir",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-erzurum",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-erzurum",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-erzurum",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-konya",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-konya",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kavurma-et-konya",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-kastamonu-pismis",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-kastamonu-pismis",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-kastamonu-pismis",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-pismis-bursa",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-pismis-bursa",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"doner-et-pismis-bursa",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"oltu-cag-kebabi-doner-et-pismis",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"oltu-cag-kebabi-doner-et-pismis",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"oltu-cag-kebabi-doner-et-pismis",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-sade-yumurtasiz-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-sade-yumurtasiz-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-sade-yumurtasiz-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-kocbasi-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-kocbasi-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"nohut-kocbasi-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-dusuk-proteinli-glutensiz-pku",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-dusuk-proteinli-glutensiz-pku",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"makarna-dusuk-proteinli-glutensiz-pku",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-inek",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-inek",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-inek",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sutlu-buz-vanilya-aromali",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sutlu-buz-vanilya-aromali",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sutlu-buz-vanilya-aromali",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kaymak-pastorize-sut-yagi-60",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kaymak-pastorize-sut-yagi-60",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kaymak-pastorize-sut-yagi-60",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-tozu-yagsiz-100-g-kuru-maddede-en-cok-1-5-g-sut-yagi",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-tozu-yagsiz-100-g-kuru-maddede-en-cok-1-5-g-sut-yagi",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sut-tozu-yagsiz-100-g-kuru-maddede-en-cok-1-5-g-sut-yagi",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-akciger",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-akciger",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-akciger",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-beyin",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-beyin",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-beyin",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-bonfile",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-bonfile",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-bonfile",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-bobrek",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-bobrek",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-bobrek",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-but",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-but",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-but",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dalak",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dalak",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dalak",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dil",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dil",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-dil",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-iskembe",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-iskembe",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-iskembe",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-kalp",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-kalp",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-kalp",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-karaciger",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-karaciger",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yenilebilir-sakatat-dana-karaciger",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kol",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kol",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kol",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kontrfile",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kontrfile",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-kontrfile",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-pirzola",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-pirzola",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"dana-eti-pirzola",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-bel",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-bel",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-bel",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-but",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-but",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-but",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-kol",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-kol",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-kol",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-sirt",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-sirt",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kuzu-eti-sirt",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-bonfile",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-bonfile",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-bonfile",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-but",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-but",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-but",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kol",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kol",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kol",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kontrfile",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kontrfile",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-kontrfile",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-pirzola",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-pirzola",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"sigir-eti-pirzola",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"tavsan-eti-derisiz",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"tavsan-eti-derisiz",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"tavsan-eti-derisiz",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-but",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-but",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-but",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-kanat",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-kanat",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pilic-eti-kanat",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-dana",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-dana",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-dana",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-dana",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-dana",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-dana",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-pilic",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-pilic",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"jambon-pilic",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-pilic",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-pilic",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"isil-islem-gormus-sucuk-pilic",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"barbunya-barbun",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"barbunya-barbun",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
